Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2013,H0838,MA-PD,Local CCP,"UNIVERSAL CARE, INC.",Brand New Day,"Universal Care, Inc",0.004861111,0.86,0,,0.9,0.47,100,0.15,,,0.84,0.92,99,0.148,0.916,0.709,0.673,0.743
2013,H0879,MA-PD,Local CCP,CRESTPOINT HEALTH INSURANCE COMPANY,CrestPoint Health Insurance Company,Mountain States Health Alliance,,,,,,,,,,,,,,,,,,
2013,H0901,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,0.032638889,0.89,,,,,40,,,,,,98,0.019,0.887,0.677,0.687,0.642
2013,H0908,MA-PD,Local CCP,"BUCKEYE COMMUNITY HEALTH PLAN, INC.",Advantage by Buckeye Community Health Plan,Centene Corporation,0.010416667,0.83,,,,,100,,,,,,,0.083,0.9,0.526,0.524,0.553
2013,H0913,MA-PD,Local CCP,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC.",WellCare,"WellCare Health Plans, Inc.",0.010416667,0.86,0,,1,1.08,80,0.23,,,0.79,0.84,99,0.04,0.908,0.583,0.605,0.475
2013,H0979,MA-PD,PFFS,"AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","America's 1st Choice Holdings of N.C., LLC",0.008333333,0.93,0,,1,0.47,100,0.08,,0.8,0.82,0.93,99,0.088,0.85,0.784,0.765,0.682
2013,H1013,MA-PD,Local CCP,"COVENTRY HEALTH PLAN OF FLORIDA, INC",Coventry Health Plan of Florida,Coventry Health Care Inc.,0.007638889,0.89,7,,0.88,0.13,40,0.16,,,0.9,0.92,99,0.077,0.857,0.743,0.716,0.629
2013,H1016,MA-PD,Local CCP,"AVMED, INC",AvMed Medicare,"AvMed, Inc.",0.007638889,0.81,,0.5,0.98,0.17,80,0.07,,0.86,0.89,0.92,96,0.076,0.849,0.731,0.735,0.64
2013,H1019,MA-PD,Local CCP,"CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.",Humana Inc.,0.007638889,0.97,0.6,,0.96,0.3,67,0.2,,,0.88,0.91,97,0.082,0.894,0.74,0.725,0.619
2013,H1026,MA-PD,Local CCP,"HEALTH OPTIONS, INC",Florida Blue HMO,Blue Cross and Blue Shield of Florida,0.015972222,0.93,3.2,,0.89,0.5,60,0.16,,0.85,0.85,0.93,99,0.043,0.829,0.734,0.72,0.648
2013,H1032,MA-PD,Local CCP,"WELL CARE OF FLORIDA, INC.",WellCare,"WellCare Health Plans, Inc.",0.010416667,0.86,1.3,,0.98,0.4,80,0.18,,,0.85,0.91,99,0.091,0.866,0.724,0.707,0.67
2013,H1035,MA-PD,Local CCP,"FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.",Blue Cross and Blue Shield of Florida,0.002083333,0.89,0,,0.94,0.09,100,0.05,,0.93,0.91,0.94,98,0.084,0.839,0.788,0.79,0.741
2013,H1036,MA-PD,Local CCP,"HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.",Humana Inc.,0.007638889,0.97,0.6,0.98,0.97,0.23,67,0.08,,0.83,0.89,0.92,97,0.069,0.89,0.759,0.733,0.678
2013,H1045,MA-PD,Local CCP,PREFERRED CARE PARTNERS INC.,"Preferred Care Partners, Inc.","UnitedHealth Group, Inc.",0.007638889,0.8,,,0.99,0.43,80,0.12,,0.86,0.91,0.93,99,0.092,0.871,0.803,0.79,0.685
2013,H1076,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF FLORIDA, INC",Coventry Health Care of Florida,Coventry Health Care Inc.,0.007638889,0.89,3.1,,,0.24,40,0.21,,,0.89,0.9,99,0.076,0.864,0.724,0.667,0.64
2013,H1080,MA-PD,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.9,1.9,1,0.96,0.43,12,0.08,,,0.83,0.91,99,0.065,0.819,0.721,0.71,0.669
2013,H1099,MA-PD,Local CCP,"HEALTH FIRST HEALTH PLANS, INC.",Health First Health Plans,Health First,0.017361111,0.83,0,,0.96,0.15,100,0.05,,0.89,0.84,0.92,99,0.066,0.845,0.755,0.732,0.717
2013,H1108,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.87,6,,,0.06,0,0.11,,,0.88,0.91,99,0.119,0.78,0.675,0.705,0.632
2013,H1109,MA-PD,Local CCP,AETNA HEALTH INC.(GEORGIA),Aetna Medicare,Aetna Inc.,0.032638889,0.89,3.8,,0.86,0.17,40,0.16,,0.8,0.82,0.89,99,0.027,0.854,0.713,0.689,0.655
2013,H1110,MA-PD,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,0.032638889,0.89,0,,,0.16,40,0.01,,,0.82,0.9,98,0.05,0.84,0.715,0.728,0.705
2013,H1111,MA-PD,Local CCP,"UNITEDHEALTHCARE OF GEORGIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.9,2.2,,0.97,0.64,0,0.2,,,0.86,0.92,99,0.112,0.848,0.676,0.654,0.611
2013,H1112,MA-PD,Local CCP,"WELLCARE OF GEORGIA, INC.",WellCare,"WellCare Health Plans, Inc.",0.010416667,0.86,1.1,,0.99,0.49,80,0.13,,0.78,0.86,0.91,99,0.079,0.874,0.632,0.611,0.567
2013,H1170,MA-PD,Local CCP,"KAISER FOUNDATION HP OF GA, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",0.004861111,0.95,0,,0.93,0.45,100,0.03,,0.87,0.9,0.92,99,0.04,0.878,0.745,0.775,0.692
2013,H1216,MA-PD,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",0.011111111,0.86,0,,0.99,1.5,80,0.17,,,0.86,0.88,98,0.055,0.828,0.585,0.644,0.566
2013,H1230,MA-PD,Local CCP,"KAISER FOUNDATION HP, INC.",Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",0.002083333,0.95,0,,0.9,0.18,100,0.01,,0.84,0.9,0.93,99,0.032,0.913,0.78,0.793,0.794
2013,H1251,MA-PD,1876 Cost,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),HMSA's 65C Plus,Hawaii Medical Service Association,,,0,,,0.1,80,0.38,,,0.83,0.92,99,0.045,0.821,0.732,0.737,0.704
2013,H1264,MA-PD,Local CCP,"WELLCARE OF TEXAS, INC.",WellCare,"WellCare Health Plans, Inc.",0.011111111,0.86,1.3,,0.99,0.65,80,0.21,,,0.83,0.87,99,0.07,0.896,0.608,0.625,0.535
2013,H1266,MA-PD,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,,,,,,,,,,,,,,,,
2013,H1286,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.007638889,0.91,0,,0.96,0.36,0,0.09,,0.85,0.83,0.9,99,0.077,0.856,0.783,0.758,0.732
2013,H1291,MA-PD,PFFS,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,0.007638889,0.97,,,,,67,,,,0.82,0.91,97,0.047,0.806,0.828,0.8,0.698
2013,H1302,MA-PD,Local CCP,BLUE CROSS OF IDAHO HLTH SERVICES INC,Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",0.007638889,0.93,6.1,,0.95,0.22,60,0.26,,,0.81,0.91,98,0.059,0.858,0.743,0.752,0.694
2013,H1303,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.006944444,0.91,2,,0.94,0.26,12,0.08,,0.84,0.83,0.92,99,0.086,0.876,0.715,0.756,0.729
2013,H1304,MA-PD,Local CCP,REGENCE BLUE SHIELD OF IDAHO,Regence BlueShield Of Idaho,"Cambia Health Solutions, Inc.",0.001388889,0.95,4.8,,0.93,0.1,60,0.07,,0.85,0.82,0.93,99,0.104,0.835,0.763,0.779,0.736
2013,H1350,MA-PD,Local CCP,"BLUE CROSS OF IDAHO HEALTH SERVICES, INC",Blue Cross of Idaho,"Blue Cross of Idaho Health Services, Inc.",0.007638889,0.93,14.5,,0.96,0.11,60,0.08,,,0.85,0.93,98,0.072,0.848,0.784,0.805,0.757
2013,H1365,MA-PD,Local CCP,"MARTIN'S POINT GENERATIONS, LLC",Martin's Point Generations Advantage,"Martin's Point Health Care, Inc.",0.016666667,0.89,7.2,,0.98,0.22,80,0.09,,0.84,0.86,0.92,99,0.038,0.906,0.751,0.792,0.747
2013,H1406,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,0.00625,0.97,0,,0.96,0.42,47,0.06,,0.8,0.86,0.91,97,0.045,0.861,0.746,0.748,0.686
2013,H1415,MA-PD,Local CCP,"HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.",CIGNA,0.022222222,0.85,0,,0.94,0.45,80,0.13,,,0.85,0.9,99,0.047,0.883,0.698,0.687,0.616
2013,H1416,MA-PD,Local CCP,"HARMONY HEALTH PLAN OF ILLINOIS, INC.",WellCare,"WellCare Health Plans, Inc.",0.011111111,0.86,0,,0.98,0.49,80,0.11,,0.77,0.84,0.9,99,0.04,0.886,0.674,0.681,0.58
2013,H1417,MA-PD,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,0.005555556,0.88,0,,0.94,0.37,80,0.05,,0.84,0.86,0.92,99,0.081,0.837,0.797,0.816,0.766
2013,H1418,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.00625,0.97,1,,0.97,0.48,67,0.09,,0.82,0.84,0.9,97,0.051,0.837,0.782,0.775,0.727
2013,H1419,MA-PD,Local CCP,"AETNA HEALTH,  INC. (PA)",Aetna Medicare,Aetna Inc.,0.030555556,0.89,,,1,,40,,,,,,99,0.006,0.865,0.697,0.67,0.617
2013,H1444,MA-PD,Local CCP,"TOTAL HEALTH CARE, INC.",Total Medicare Plus,"Total Health Care, Inc.",,,,,,,,,,,,,,,,,,
2013,H1463,MA-PD,Local CCP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medical Plans,Health Alliance Medical Plans,0.005555556,0.88,0,,,0.17,80,0.02,,0.88,0.88,0.94,99,0.088,0.838,0.82,0.841,0.79
2013,H1468,MA-PD,Local CCP,"HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.",Humana Inc.,0.00625,0.97,0,,0.95,0.15,67,0.06,,0.81,0.87,0.93,97,0.087,0.849,0.806,0.822,0.763
2013,H1509,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.9,0.8,0.93,0.93,0.22,0,0.02,,,0.85,0.92,99,0.101,0.834,0.752,0.759,0.71
2013,H1510,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.007638889,0.97,0.4,,0.94,0.19,67,0.18,,0.84,0.85,0.9,98,0.082,0.839,0.783,0.787,0.749
2013,H1517,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",0.004166667,0.64,,,0.95,0.63,47,0.09,,,0.88,0.91,96,0.089,0.862,0.779,0.781,0.755
2013,H1537,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.91,,,,,,,,,,,,,,,,
2013,H1595,MA-PD,Local CCP,HEALTHPLUS INSURANCE COMPANY,HealthPlus,HealthPlus of Michigan,0.013888889,0.84,,,0.97,0.48,100,,,,0.86,0.92,98,0.105,0.845,0.745,0.794,0.757
2013,H1607,MA-PD,Local CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",0.004861111,0.74,32.7,,0.93,0.68,47,0.12,,0.81,0.82,0.9,96,0.082,0.818,0.732,0.76,0.701
2013,H1608,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,0.005555556,0.89,1.9,,0.97,0.3,40,0.07,,,0.85,0.94,99,0.056,0.833,0.781,0.792,0.739
2013,H1609,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF IOWA, INC.",Coventry Health Care,Coventry Health Care Inc.,0.005555556,0.89,2.9,,0.98,0.18,40,0.12,,0.82,0.86,0.93,99,0.063,0.84,0.794,0.769,0.75
2013,H1659,MA-PD,Local CCP,"PIEDMONT COMMUNITY HEALTHCARE, INC.",Piedmont Medicare Advantage,Piedmont Community Health Plan,0.016666667,0.81,,,,0.59,80,,,,,,98,0.041,0.865,0.755,0.791,0.741
2013,H1666,MA-PD,Local CCP,HCSC INSURANCE SERVICES COMPANY,Blue Cross Blue Shield of Texas,Health Care Service Corporation,,,,,,,,,,,,,,,,,,
2013,H1681,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.00625,0.97,0,,0.97,0.74,67,0.26,,0.86,0.86,0.92,98,0.132,0.846,0.734,0.728,0.678
2013,H1716,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.00625,0.97,0.8,,0.98,0.49,67,0.25,,0.82,0.85,0.91,98,0.081,0.845,0.787,0.763,0.725
2013,H1717,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.007638889,0.9,4.3,,0.99,0.38,12,0.18,,,0.8,0.91,98,0.098,0.813,0.681,0.679,0.656
2013,H1777,MA-PD,Local CCP,"CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO SNP",Catholic Health Care System,0.016666667,0.89,10.6,,,0.15,80,0.03,,,,,92,0.059,0.736,0.71,0.716,0.725
2013,H1806,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.007638889,0.97,0,,0.94,0.18,67,0.18,,,0.85,0.91,97,0.101,0.842,0.764,0.773,0.705
2013,H1846,MA-PD,Local CCP,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,Trinity Health,0.016666667,0.95,,,,,100,,,,0.83,0.89,99,0.09,0.805,0.626,0.742,0.673
2013,H1849,MA-PD,Local CCP,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",0.004861111,0.74,9.8,,0.98,0.31,47,0.05,,,0.83,0.9,97,0.092,0.8,0.726,0.746,0.696
2013,H1903,MA-PD,Local CCP,"WELLCARE OF LOUISIANA, INC.",WellCare,"WellCare Health Plans, Inc.",0.011111111,0.86,0,,0.98,0.64,80,0.16,,0.83,0.85,0.9,99,0.116,0.855,0.611,0.65,0.597
2013,H1906,MA-PD,PFFS,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of LA, Inc.",Humana Inc.,0.00625,0.97,2.9,,,0.55,67,0.06,,0.86,0.89,0.93,97,0.11,0.807,0.746,0.758,0.712
2013,H1944,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.91,4,,0.96,0.43,12,0.09,,,0.83,0.91,99,0.03,0.852,0.743,0.77,0.713
2013,H1951,MA-PD,Local CCP,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.",Humana Inc.,0.00625,0.97,,0.92,0.96,0.21,47,0.03,,0.82,0.86,0.9,97,0.122,0.847,0.737,0.741,0.689
2013,H1961,MA-PD,Local CCP,"PEOPLES HEALTH, INC.",Peoples Health,"PH Holdings, LLC",0.006944444,0.93,0.6,,0.88,0.13,100,0.03,,0.85,0.87,0.93,98,0.132,0.847,0.721,0.717,0.67
2013,H1994,MA-PD,Local CCP,"SELECTHEALTH, INC.",SelectHealth,"Intermountain Health Care, Inc.",,,,,,,,,,,,,,,,,,
2013,H2001,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.91,0,,0.96,0.28,0,0.1,,,0.84,0.92,99,0.042,0.83,0.794,0.821,0.756
2013,H2012,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,0.00625,0.97,0.4,0.82,0.96,0.65,67,0.12,,0.82,0.87,0.91,98,0.09,0.853,0.761,0.752,0.709
2013,H2029,MA-PD,Local CCP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,0.007638889,0.86,0,,0.96,0.58,47,0.15,,,0.83,0.87,98,0.076,0.905,0.592,0.583,0.401
2013,H2034,MA-PD,Local CCP,"COMMUNITY CARE HEALTH PLAN, INC.",Community Care,"Community Care, Inc.",0.001388889,0.66,,,,,100,,,,,,97,0.148,0.72,,0.764,0.775
2013,H2038,MA-PD,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,,,,,,,,,,,,,,,,,,
2013,H2108,MA-PD,Local CCP,BRAVO HEALTH MID- ATLANTIC INC.,Bravo Health,CIGNA,0.025,0.8,0,,0.95,0.97,80,0.1,,,0.78,0.84,99,0.057,0.848,0.664,0.664,0.608
2013,H2111,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.87,0,,,0.17,12,0.06,,,,,99,0.119,0.749,0.755,0.76,0.728
2013,H2112,MA-PD,Local CCP,"AETNA HEALTH, INC. (PA)",Aetna Medicare,Aetna Inc.,0.032638889,0.89,2.1,,0.91,0.83,40,0.08,,0.81,0.8,0.91,98,0.031,0.848,0.738,0.766,0.704
2013,H2150,MA-PD,1876 Cost,KAISER FNDN HP OF THE MID-ATLANTIC STS,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",,,0,,0.93,0.3,80,0.02,,,0.9,0.93,99,0.039,0.909,0.789,0.803,0.755
2013,H2161,MA-PD,Local CCP,"UPPER PENINSULA HEALTH PLAN, INC.",Upper Peninsula Health Plan Plus (HMO SNP),"UPPER PENINSULA HEALTH PLAN, INC.",0.01875,0.8,,,,,80,,,,,,98,,,,,
2013,H2165,MA-PD,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring Life & Health,CIGNA,0.025,0.8,9.7,,0.89,0.98,80,0.12,,,0.83,0.92,99,0.107,0.858,0.723,0.667,0.644
2013,H2174,MA-PD,Local CCP,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Advantage,"Agate Resources,  Inc.",0.013194444,0.96,38.4,,,0.25,100,0.04,,0.89,0.87,0.93,98,0.151,0.841,0.802,0.799,0.803
2013,H2182,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.91,1.3,,0.96,0.53,12,0.16,,0.83,0.83,0.92,99,0.072,0.864,0.637,0.648,0.586
2013,H2224,MA-PD,Local CCP,"SENIOR WHOLE HEALTH, LLC",Senior Whole Health,"SWH Holdings, Inc.",0.009027778,0.5,7.2,,,0.02,100,0.04,,,0.86,0.91,98,0.099,0.802,0.822,0.785,0.772
2013,H2225,MA-PD,Local CCP,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",0.017361111,0.81,0,,,0,100,0.03,,,0.88,0.92,99,0.053,0.858,0.824,0.791,0.776
2013,H2226,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",0.009027778,0.87,1.8,,,0.09,12,0.04,,,0.88,0.92,99,0.083,0.838,0.768,0.76,0.708
2013,H2228,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.87,0,,,0,12,0.15,,,,,99,0.086,0.671,0.801,0.799,0.792
2013,H2230,MA-PD,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",0.009027778,0.91,2,,0.99,0.12,100,0.08,,0.84,0.82,0.91,98,0.043,0.82,0.816,0.826,0.769
2013,H2237,MA-PD,Local CCP,"INDEPENDENT CARE HEALTH PLAN, INC.",iCare,Independent Care Health Plan Inc.,0.004166667,0.92,2.3,,,0.21,100,0.06,,0.87,0.87,0.88,99,0.089,0.893,0.573,0.593,0.583
2013,H2241,MA-PD,Local CCP,GOLDEN STATE MEDICARE HEALTH PLAN,"Golden State Medicare Health Plan, Golden (HMO)",Golden State Medicare Health Plan,0.019444444,0.87,,,,,80,,,,,,99,0.111,0.875,0.809,0.741,0.754
2013,H2256,MA-PD,Local CCP,"TUFTS ASSOCIATED HMO, INC.",Tufts Health Plan Medicare Preferred,"TAHMO, Inc.",0.019444444,0.88,7,0.48,0.94,0.12,80,0.02,,0.83,0.86,0.92,98,0.038,0.823,0.81,0.823,0.775
2013,H2261,MA-PD,Local CCP,"BCBS  OF MASSACHUSETTS HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",0.009027778,0.91,1.5,,0.94,0.07,100,0.07,,0.81,0.82,0.91,98,0.047,0.793,0.83,0.829,0.786
2013,H2312,MA-PD,Local CCP,HEALTH ALLIANCE PLAN OF MICHIGAN,HAP Senior Plus,Health Alliance Plan (HAP),0.015972222,0.88,0.8,,0.82,0.16,100,0.02,,,0.82,0.93,98,0.057,0.855,0.783,0.825,0.766
2013,H2320,MA-PD,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,0.011111111,0.76,0.4,0.75,0.94,0.09,60,0.02,,0.88,0.85,0.94,99,0.067,0.843,0.769,0.817,0.775
2013,H2322,MA-PD,Local CCP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare PPO,Health Alliance Plan (HAP),0.015972222,0.88,2.6,,0.76,0.36,100,0.08,,,0.84,0.94,98,0.07,0.83,0.813,0.837,0.76
2013,H2323,MA-PD,Local CCP,FIDELIS SECURECARE OF MICHIGAN,Fidelis SecureCare Of Michigan,"Fidelis SeniorCare, Inc.",0.020833333,0.76,0,,,0,100,0.21,,,,,98,0.134,0.829,0.853,0.777,0.819
2013,H2354,MA-PD,Local CCP,HEALTHPLUS OF MICHIGAN,HealthPlus of Michigan,HealthPlus of Michigan,0.013888889,0.84,0,,0.91,0.14,100,0.01,,,0.9,0.93,97,0.076,0.815,0.789,0.797,0.768
2013,H2406,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",0.009027778,0.87,0,,,0.06,12,0.05,,,,,98,0.186,0.71,0.909,0.815,0.803
2013,H2411,MA-PD,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Senior Plan,Fallon Community Health Plan,,,,,,,80,,,,,,,0.059,,,0.859,0.864
2013,H2416,MA-PD,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Central County-Based Purchasing Initiati,0.013888889,0.91,0,,,0,100,0.02,,,0.88,0.95,98,0.102,0.776,0.844,0.821,0.809
2013,H2417,MA-PD,Local CCP,ITASCA MEDICAL CARE,Itasca Medical Care/IMCare Classic,Itasca County Health & Human Services,,0.88,,,,,100,,,,,,98,0.077,0.874,0.811,0.832,0.824
2013,H2419,MA-PD,Local CCP,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,South Country Health Alliance,0.013888889,0.38,0,,,0,100,0.02,,,0.88,0.94,98,0.089,0.741,0.855,0.839,0.814
2013,H2422,MA-PD,Local CCP,"HEALTHPARTNERS, INC.",HealthPartners,"HealthPartners, Inc.",0.011111111,0.95,0,,,0,100,0.03,,0.85,0.87,0.9,99,0.069,0.768,0.8,0.765,0.785
2013,H2425,MA-PD,Local CCP,BLUE PLUS,Blue Plus,Blue Cross and Blue Shield of Minnesota,0.013888889,0.84,4.9,,,0,100,0.02,,,0.88,0.92,98,0.068,0.772,0.852,0.829,0.802
2013,H2450,MA-PD,1876 Cost,MEDICA INSURANCE COMPANY,Medica Insurance Company,Medica Holding Company,,,0,0.54,0.85,0.08,80,0.02,,,0.87,0.93,99,0.061,0.842,0.846,0.843,0.808
2013,H2456,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,0.008333333,0.89,39.3,,,0.07,100,0.04,,,0.87,0.92,97,0.056,0.805,0.745,0.754,0.724
2013,H2457,MA-PD,Local CCP,METROPOLITAN HEALTH PLAN,Metropolitan Health Plan MSHO,Metropolitan Health Plan,0.017361111,0.84,,,,,100,,,,,,96,0.076,0.869,0.744,0.776,0.78
2013,H2458,MA-PD,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,0.004861111,0.59,1,,,0.02,100,0.02,,,0.86,0.92,99,0.095,0.804,0.807,0.803,0.797
2013,H2459,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,0.008333333,0.91,9.2,,0.93,0.12,100,0.04,,0.85,0.83,0.92,97,0.035,0.833,0.843,0.841,0.797
2013,H2462,MA-PD,1876 Cost,"GROUP HEALTH PLAN, INC.",HealthPartners,"HealthPartners, Inc.",,,0,,0.94,0.06,100,0.02,,0.89,0.88,0.94,99,0.056,0.797,0.862,0.86,0.84
2013,H2486,MA-PD,Local CCP,"HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.",Humana Inc.,0.005555556,0.97,2.7,,0.94,0.32,67,0.07,,0.82,0.87,0.9,98,0.083,0.882,0.774,0.762,0.739
2013,H2491,MA-PD,Local CCP,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC.",'Ohana Health Plan,"WellCare Health Plans, Inc.",0.013194444,0.86,12.1,,0.94,0.23,60,0.07,,0.77,0.85,0.86,99,0.065,0.91,0.637,0.664,0.595
2013,H2542,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,0.007638889,0.97,0.9,,0.95,0.52,67,0.19,,0.8,0.86,0.9,97,0.071,0.844,0.748,0.744,0.682
2013,H2593,MA-PD,Local CCP,"CAREMORE HEALTH PLAN OF ARIZONA, INC.","CareMore Health Plan of Arizona, Inc.","WellPoint, Inc.",0.006944444,0.96,0,,0.93,0.71,80,0.11,,0.83,0.85,0.9,99,0.044,0.893,0.737,0.746,0.673
