Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2012,H8130,MA-PD,Local CCP,"MOLINA HEALTHCARE OF FLORIDA, INC.",Molina Healthcare of Florida,"Molina Healthcare, Inc.,",3,4,,,4,,3,,,,,,5,3,5,1,1,1
2012,H8145,MA-PD,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,,,1,2,,,,,,,,,,,,
2012,H8189,MA-PD,Local CCP,"MANAGED HEALTH SERVICES, WISCONSIN",Advantage by Managed Health Services,Centene Corporation,5,,,,,,3,,,,,,,,,,,
2012,H8393,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,5,4,5,,5,1,2,3,,,,,5,3,3,3,5,4
2012,H8552,MA-PD,Local CCP,ANTHEM BLUE CROSS LIFE AND HEALTH INSURANCE CO.,Anthem Blue Cross,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2012,H8558,MA-PD,Local CCP,STERLING LIFE INSURANCE COMPANY,WindsorSterling,Munich American Holding Corporation,4,1,,,1,,4,,,,,,,,1,,2,5
2012,H8578,MA-PD,Local CCP,"HEALTH NEW ENGLAND, INC.","Health New England, Inc.","Baystate Health, Inc.",5,4,5,,3,4,2,5,,5,4,4,4,4,2,5,5,5
2012,H8604,MA-PD,Local CCP,THP INSURANCE COMPANY,Health Plan SecureChoice,Health Plan of the Upper Ohio Valley,5,4,,,4,,4,,,,,,4,3,1,4,5,3
2012,H8644,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,5,,2,1,5,3,,3,2,3,3,1,3,3,3,3
2012,H8649,MA-PD,Local CCP,"ALTIUS HEALTH PLANS, INC. (UTAH)",Altius Health Plans,Coventry Health Care Inc.,5,4,3,,3,4,2,2,,3,1,2,5,3,3,3,2,2
2012,H8684,MA-PD,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,,,,,,5,1,,,,,,3,5,2,4,5,5
2012,H8707,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,3,,1,2,5,2,,4,4,3,3,1,4,2,3,2
2012,H8748,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,,5,1,2,2,,4,4,3,4,3,2,2,1,1
2012,H8822,MA-PD,Local CCP,"ADVANTAGE HEALTH SOLUTIONS, INC.","ADVANTAGE Health Solutions, Inc.",Advantage Health Solutions,5,5,,,4,3,4,3,,,,,5,2,3,2,1,2
2012,H8953,MA-PD,Local CCP,"HUMANA HEALTH PLAN OF OHIO, INC.","Humana Health Plan of Ohio, Inc.",Humana Inc.,4,4,3,,1,1,5,2,,1,4,4,3,3,3,4,4,4
2012,H8980,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,HealthAmerica,Coventry Health Care Inc.,5,4,5,,3,5,2,2,,5,2,5,5,3,1,4,3,4
2012,H8991,MA-PD,Local CCP,"AMERIGROUP FLORIDA, INC.",Amerigroup Community Care,AMERIGROUP Corporation,4,1,2,,5,1,5,1,,2,3,3,4,1,5,1,1,1
2012,H9001,MA-PD,Local CCP,FALLON COMMUNITY HEALTH PLAN,NaviCare (PBP 019 only) or Fallon Senior Plan HMO,Fallon Community Health Plan,4,4,4,,1,4,4,5,,4,4,5,3,4,1,5,5,5
2012,H9003,MA-PD,Local CCP,KAISER FOUNDATION HP OF THE N W,Kaiser Permanente Senior Advantage,"Kaiser Foundation Health Plan, Inc.",5,2,4,,3,5,4,5,,5,5,5,4,5,5,5,5,5
2012,H9011,MA-PD,Local CCP,"UNITEDHEALTHCARE OF FLORIDA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,,5,1,2,1,,4,4,3,4,3,3,2,2,1
2012,H9047,MA-PD,Local CCP,PROVIDENCE HEALTH PLAN,Providence Health Plans,Providence Health & Services,4,5,5,,4,5,3,5,,5,5,5,3,3,3,5,5,5
2012,H9082,MA-PD,Local CCP,"MOLINA HEALTHCARE OF NEW MEXICO, INC.","Molina Healthcare of New Mexico, Inc.","Molina Healthcare, Inc.,",3,4,,,2,,3,,,,,,5,3,5,1,1,2
2012,H9104,MA-PD,Local CCP,SCAN HEALTH PLAN,SCAN Health Plan,SCAN Health Plan,4,,5,2,2,5,4,4,,4,5,3,3,3,3,3,3,4
2012,H9184,MA-PD,Local CCP,"BRAVO HEALTH MID-ATLANTIC, INC.",Bravo Health,CIGNA,5,4,,,3,,2,,,,,,5,4,1,5,2,3
2012,H9285,MA-PD,Local CCP,ATLANTIS HEALTH PLAN,EASY CHOICE HEALTH PLAN OF NEW YORK,"Atlantis Health Systems, Inc.",,,,,,,,,,,,,,,,,,
2012,H9302,MA-PD,Local CCP,"SOUNDPATH HEALTH, INC.",Soundpath Health,"Puget Sound Health Partners, Inc.",5,3,5,,3,3,3,1,,4,2,4,5,3,3,4,4,5
2012,H9385,MA-PD,Local CCP,SCAN HEALTH PLAN OF ARIZONA,SCAN Health Plan Arizona,SCAN Health Plan,4,4,3,,3,3,4,4,,3,4,2,3,3,3,3,3,3
2012,H9503,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,5,,2,2,5,2,,2,1,2,3,3,5,2,3,3
2012,H9572,MA-PD,Local CCP,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,4,3,2,2,2,5,2,4,,2,2,5,5,3,1,4,5,5
2012,H9615,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",5,4,3,,3,3,5,4,,4,4,5,4,3,2,4,5,5
2012,H9670,MA-PD,Local CCP,"UPMC HEALTH BENEFITS, INC.",UPMC Health Plan,University of Pittsburgh Medical Center,3,5,,,,5,4,,,,,,,,5,4,1,5
2012,H9720,MA-PD,PFFS,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.","AMERICA'S 1ST CHOICE HEALTH PLANS, INC.","America's 1st Choice Health Plans, Inc.",5,5,5,,5,,5,2,,,,,3,1,2,3,2,2
2012,H9847,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,5,4,5,,4,3,2,1,,5,4,5,5,3,2,2,2,2
2012,H9859,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",5,4,2,,2,4,5,5,,5,4,4,4,3,2,4,5,5
2012,H9947,MA-PD,Local CCP,BLUE CROSS BLUE SHIELD OF GEORGIA,Blue Cross Blue Shield of Georgia,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2012,H9988,MA-PD,Local CCP,STERLING LIFE INSURANCE COMPANY,WindsorSterling,Munich American Holding Corporation,3,2,,,5,,4,,,,,,,,5,5,5,5
2012,R3175,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,5,,4,3,2,5,,2,2,2,4,4,3,2,2,2
2012,R3332,MA-PD,Regional CCP,"BLUE CROSS AND BLUE SHIELD OF FL, INC.","Blue Cross and Blue Shield of Florida, Inc.",Blue Cross and Blue Shield of Florida,3,1,4,,2,1,4,1,,3,1,1,5,4,3,3,4,3
2012,R3444,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Care Improvement Plus,"UnitedHealth Group, Inc.",5,1,5,,2,2,4,2,,5,4,4,5,1,3,2,2,2
2012,R5287,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,3,5,2,2,3,,4,2,4,5,3,3,2,2,2
2012,R5342,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,5,4,1,2,3,,3,2,3,4,3,3,3,3,3
2012,R5566,MA-PD,Regional CCP,"BCBS MN, MT, NE, ND, WY, WELLMARK IA AND SD",MedicareBlue PPO,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",3,5,4,,1,4,3,4,,2,1,5,3,4,3,5,5,5
2012,R5674,MA-PD,Regional CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Sierra Health and Life Insurance Company, Inc.","UnitedHealth Group, Inc.",3,3,5,,5,2,3,3,,2,1,2,3,4,3,3,2,2
2012,R5826,MA-PD,Regional CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,4,2,2,3,2,4,,,2,,3,2,3,3,3,3
2012,R5941,MA-PD,Regional CCP,"ANTHEM INSURANCE COMPANIES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",3,1,2,2,2,2,2,4,,2,4,4,3,3,2,3,3,3
2012,R6801,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",5,1,4,,2,2,4,2,,2,4,2,5,1,4,1,1,1
2012,R7439,MA-PD,Regional CCP,HAWAII MEDICAL SERVICE ASSOCIATION,Akamai Advantage by HMSA,Hawaii Medical Service Association,4,1,,1,1,4,,,,,,,,,,,,
2012,R7444,MA-PD,Regional CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,,3,3,2,3,,4,2,4,4,4,3,3,3,3
2012,R9896,MA-PD,Regional CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO,Care Improvement Plus,"UnitedHealth Group, Inc.",5,1,4,,2,3,4,3,,2,4,4,5,1,4,1,1,1
2012,S0043,PDP,PDP,"PREFERRED MEDICARE CHOICE, INC.","Preferred Medicare Choice, Inc.","Aveta, LLC.",4,1,5,,2,1,4,2,,3,2,2,3,3,5,1,1,1
2012,S0197,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,4,4,5,,5,2,2,3,,3,2,4,5,5,1,4,3,3
2012,S0223,PDP,PDP,"HEALTH FIRST HEALTH PLANS, INC",Health First Medicare Prescription Drug Plan,Health First,,,,,,,,,,,,,,,,,,
2012,S0586,PDP,PDP,"MVP HEALTH PLAN, INC.",MVP Health Care,"MVP Health Care, Inc.",,,,,,,,,,,,,,,,,,
2012,S0655,PDP,PDP,TUFTS INSURANCE COMPANY,Tufts Health Plan Medicare Preferred,"TAHMO, Inc.",4,2,,1,1,1,4,,,,,,5,5,4,2,4,5
2012,S1030,PDP,PDP,BCBS OF ALABAMA AND BCBS OF TENNESSEE,BlueRx,BCBS OF AL & BCBS OF TN,3,3,5,2,2,2,4,2,,3,4,5,5,1,3,2,2,2
2012,S1480,PDP,PDP,MCKINLEY LIFE INSURANCE COMPANY,PrimeTime Prescription Drug Plan,Aultman Health Foundation,,,,,,,,,,,,,,,,,,
2012,S1822,PDP,PDP,"HEALTHPARTNERS, INC.",HealthPartners National PDP,"HealthPartners, Inc.",,,,,,,,,,,,,,3,5,4,5,5
2012,S2321,PDP,PDP,QCC INS CO D/B/A AMERIHEALTH INS CO,AmeriHealth Rx,Independence Blue Cross,4,5,3,,2,1,3,4,,2,1,2,5,2,1,4,3,4
2012,S2468,PDP,PDP,CA PHYSICIANS' SERVICE DBA BLUE SHIELD OF CA,Blue Shield of California,California Physicians' Service,5,3,1,2,2,3,4,5,,4,5,5,4,3,4,4,4,4
2012,S2505,PDP,PDP,"WINDSOR HEALTH PLAN, INC",Windsor Rx,Munich American Holding Corporation,4,4,5,,5,5,2,4,,3,4,4,4,1,2,1,1,2
2012,S2874,PDP,PDP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,4,4,,,1,,4,,,,,,4,3,5,1,1,1
2012,S2893,PDP,PDP,ANTHEM INSURANCE CO. & BCBSMA & BCBSRI & BCBSVT,Blue MedicareRx,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,4,5,1,2,4,2,3,5,,3,2,4,3,5,2,5,5,5
2012,S3389,PDP,PDP,"UPMC HEALTH BENEFITS, INC",UPMC Health Plan,University of Pittsburgh Medical Center,4,5,5,,3,2,4,3,,5,4,4,5,3,1,4,3,4
2012,S3440,PDP,PDP,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,Alliance Medicare Rx,Health Alliance Plan (HAP),4,2,5,,5,2,3,1,,,1,3,4,1,3,3,2,3
2012,S3521,PDP,PDP,"EXCELLUS HEALTH PLAN, INC",Simply Prescriptions,"Lifetime Healthcare, Inc.",4,5,5,,5,2,5,5,,5,5,5,5,4,2,5,5,5
2012,S3994,PDP,PDP,HAWAII MEDICAL SERVICE ASSOCIATION (HMSA),HMSA's Medicare Rx Plan,Hawaii Medical Service Association,,,5,,,5,,,,4,5,5,,5,5,5,5,5
2012,S4219,PDP,PDP,HEALTH ALLIANCE MEDICAL PLANS,Health Alliance Medicare Prescription Plan,Health Alliance Medical Plans,3,2,,,5,1,,,,,,,,,,,,
2012,S4802,PDP,PDP,STERLING LIFE INSURANCE COMPANY,Windsor Rx,Munich American Holding Corporation,4,1,2,,4,1,3,4,,4,3,4,3,3,1,4,4,4
2012,S5540,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,4,4,5,2,4,4,5,5,,5,5,5,5,1,3,4,4,3
2012,S5552,PDP,PDP,HUMANA INSURANCE COMPANY OF NEW YORK,Humana Insurance Company of New York,Humana Inc.,4,4,2,2,1,1,4,3,,3,2,4,4,5,3,3,3,3
2012,S5555,PDP,PDP,"MCS ADVANTAGE, INC.",MCS Classicare,"Medical Card System, Inc.",4,3,5,,2,4,4,2,,,2,2,4,1,5,1,1,1
2012,S5569,PDP,PDP,CAMBRIDGE LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,4,4,5,,5,2,2,1,,1,2,2,5,5,5,3,3,3
2012,S5580,PDP,PDP,FIRST UNITED AMERICAN LIFE INSURANCE COMPANY,First United American Life Insurance Company,Torchmark Corporation,4,1,3,,1,1,4,3,,3,2,3,5,5,4,3,3,3
2012,S5584,PDP,PDP,BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan,Blue Cross Blue Shield of Michigan,4,3,1,2,2,3,2,4,,3,4,4,5,3,1,4,4,4
2012,S5588,PDP,PDP,PARAMOUNT INSURANCE COMPANY,Paramount Prescription Drug Plan,Promedica Health System,,,,,,,,,,,,,,4,5,5,5,5
2012,S5593,PDP,PDP,HIGHMARK SENIOR RESOURCES INC.,Highmark Senior Resources Inc.,Highmark Inc.,4,5,3,3,3,4,3,5,,,4,5,5,4,1,4,4,4
2012,S5596,PDP,PDP,"ANTHEM INSURANCE COMPANIES, INC.",Blue MedicareRx,"WellPoint, Inc.",3,2,1,2,3,2,3,1,,,2,2,3,3,3,2,2,3
2012,S5601,PDP,PDP,SILVERSCRIPT INSURANCE COMPANY,SilverScript Insurance Company,CVS Caremark Corporation,4,5,1,2,4,3,1,5,,3,2,2,4,2,3,3,2,3
2012,S5609,PDP,PDP,ASURIS NORTHWEST HEALTH,Asuris Northwest Health,"Cambia Health Solutions, Inc.",3,4,2,,4,3,4,5,,5,2,4,3,3,3,4,4,5
2012,S5617,PDP,PDP,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,CIGNA Medicare Rx,CIGNA,3,3,1,2,5,3,2,3,,1,3,2,3,2,3,3,2,3
2012,S5660,PDP,PDP,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,Medco Medicare Prescription Plan,"Medco Health Solutions, Inc.",4,5,3,3,5,3,3,3,,5,5,5,5,3,3,4,3,4
2012,S5670,PDP,PDP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,4,4,5,4,3,1,2,4,,5,5,5,5,2,2,3,3,3
2012,S5674,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,4,4,5,1,3,2,2,3,,3,4,4,5,3,2,3,3,3
2012,S5678,PDP,PDP,HEALTH NET LIFE INSURANCE COMPANY,Health Net,"Health Net, Inc.",,,5,4,2,5,1,5,,,4,2,5,3,5,1,1,2
2012,S5715,PDP,PDP,HCSC INSURANCE SERVICES COMPANY,"HISC - Blue Cross Blue Shield of IL, NM, OK, TX",Health Care Service Corporation,4,2,4,2,2,5,3,4,,3,2,4,5,5,2,4,4,3
2012,S5726,PDP,PDP,BLUE CROSS BLUE SHIELD OF KANSAS,Blue MedicareRx,Blue Cross Blue Shield of Kansas,3,4,1,,2,2,4,5,,,2,4,4,3,2,4,3,3
2012,S5743,PDP,PDP,"BCBS MN, MT, NE, ND, WY, WELLMARK IA AND SD",MedicareBlue Rx,"BCBS MN, MT, NE, ND, WY, Wellmark IA and SD",4,5,4,2,4,5,3,5,,4,4,5,5,5,3,5,5,5
2012,S5753,PDP,PDP,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,WPS Health Insurance,Wisconsin Physicians Service Ins Corporation.,5,4,3,4,1,5,4,4,,4,4,4,5,5,2,5,5,5
2012,S5755,PDP,PDP,UNITED AMERICAN INSURANCE COMPANY,United American Insurance Company,Torchmark Corporation,4,1,5,3,2,2,3,4,,3,2,4,5,3,1,2,2,3
2012,S5766,PDP,PDP,"FIRST CARE, INC.",Medi-CareFirst BlueCross BlueShield,"CareFirst, Inc.",5,5,4,,3,4,5,3,,2,2,4,3,4,3,4,5,4
2012,S5768,PDP,PDP,FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY,First Health Part D,Coventry Health Care Inc.,4,4,5,3,4,4,2,1,,,2,1,5,3,3,1,1,3
2012,S5775,PDP,PDP,PHARMACY INSURANCE CORPORATION OF AMERICA,PICA,Pharmacy Insurance Corporation of America,4,2,4,,1,1,2,2,,4,4,4,5,3,5,1,1,1
2012,S5795,PDP,PDP,USABLE MUTUAL INSURANCE COMPANY,ARKANSAS BLUE CROSS AND BLUE SHIELD,USAble Mutual Insurance Company,4,5,4,2,4,3,4,4,,,4,4,5,1,1,2,2,2
2012,S5803,PDP,PDP,PENNSYLVANIA LIFE INSURANCE COMPANY,Community CCRx PDP by Pennsylvania Life Insurance,CVS Caremark Corporation,4,3,3,2,3,3,2,5,,,4,4,5,1,2,3,2,3
2012,S5805,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,5,2,4,3,2,5,,3,4,5,5,5,1,4,4,3
2012,S5810,PDP,PDP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,,,1,2,,3,1,1,,3,3,3,5,5,3,2,2,3
2012,S5820,PDP,PDP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,5,2,4,3,1,5,,4,5,5,5,3,2,3,3,3
2012,S5825,PDP,PDP,SILVERSCRIPT INSURANCE COMPANY,Community CCRx PDP by SilverScript Insurance Co.,CVS Caremark Corporation,4,3,2,,5,4,2,5,,,4,3,5,5,3,4,3,3
2012,S5840,PDP,PDP,"FIRST MEDICAL HEALTH PLAN, INC","First Medical Health Plan, Inc.","First Medical Health Plan, Inc.",3,1,,,3,,2,,,,,,5,1,5,1,1,1
2012,S5857,PDP,PDP,PRIORITY HEALTH INSURANCE COMPANY,Priority Health Medicare,Spectrum Health System,3,4,5,,1,2,4,2,,,4,4,4,2,1,4,5,4
2012,S5877,PDP,PDP,EDUCATORS MUTUAL INSURANCE ASSOCIATION,EMI Health,Educators Mutual Insurance Association,5,1,1,,1,2,4,5,,5,5,5,5,3,5,4,3,3
2012,S5884,PDP,PDP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,1,2,1,2,4,5,,3,4,4,4,2,2,3,3,3
2012,S5904,PDP,PDP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.","Blue Cross and Blue Shield of Florida, Inc.",Blue Cross and Blue Shield of Florida,4,1,4,1,2,3,3,4,,4,4,4,5,4,2,3,4,3
2012,S5907,PDP,PDP,"TRIPLE-S SALUD, INC.","Triple-S Salud, Inc.",Triple-S Management Corporation,3,1,3,,1,4,4,5,,,1,1,5,2,4,1,1,1
2012,S5916,PDP,PDP,REGENCE BLUESHIELD OF IDAHO & REGENCE BCBS OF UTAH,Regence BlueShield of Idaho and Regence BCBS Utah,"Cambia Health Solutions, Inc.",3,5,1,,4,5,4,5,,4,4,4,3,2,4,4,3,3
2012,S5921,PDP,PDP,UNITEDHEALTHCARE INS. CO. AND UNITEDHEALTHCARE NY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,5,5,4,1,2,5,,3,5,4,5,2,2,3,2,3
2012,S5932,PDP,PDP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring Prescription Drug Plan,CIGNA,4,5,1,2,3,4,4,4,,,4,3,,2,3,1,1,2
2012,S5937,PDP,PDP,LOUISIANA HEALTH SERVICE AND INDEMNITY COMPANY,Blue Cross and Blue Shield of Louisiana,BlueCross BlueShield of Louisiana,3,1,3,,4,3,4,5,,,3,4,4,1,1,2,3,2
2012,S5953,PDP,PDP,BLUE CROSS AND BLUE SHIELD OF SOUTH CAROLINA,Blue Cross Blue Shield of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),4,1,2,1,1,3,4,3,,3,3,3,4,1,3,1,1,2
2012,S5960,PDP,PDP,UNICARE LIFE AND HEALTH INSURANCE COMPANY,UniCare,"WellPoint, Inc.",3,2,1,2,5,1,3,2,,2,2,1,3,2,2,1,1,2
2012,S5966,PDP,PDP,GROUP HEALTH INCORPORATED,EmblemHealth Medicare PDP,"EmblemHealth, Inc.",3,4,5,1,2,1,1,1,,4,4,4,5,5,3,4,4,4
2012,S5967,PDP,PDP,"WELLCARE PRESCRIPTION INSURANCE, INC.",WellCare,"WellCare Health Plans, Inc.",5,5,4,5,4,3,5,4,,,4,4,5,2,4,2,2,3
2012,S5975,PDP,PDP,"ODS HEALTH PLAN, INC.","ODS Health Plan, Inc.","Health Services Group, Inc.",,,2,,,5,,,,5,5,5,,3,5,5,5,5
2012,S5983,PDP,PDP,MEDCO CONTAINMENT INSURANCE COMPANY OF NEW YORK,Medco Medicare Prescription Plan,"Medco Health Solutions, Inc.",4,5,4,5,5,3,3,5,,4,2,2,5,5,3,3,1,3
2012,S5993,PDP,PDP,HORIZON HEALTHCARE SERVICES DBA HORIZON BCBS NJ,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Blue Cross Blue Shield of New Jersey, Inc.",4,2,2,2,2,4,4,5,,,2,3,5,5,2,3,4,3
2012,S5998,PDP,PDP,"BRAVO HEALTH INSURANCE COMPANY, INC.",Bravo Health,CIGNA,4,4,1,2,3,4,2,5,,,2,2,5,3,3,1,1,2
2012,S6506,PDP,PDP,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC.",Blue Cross and Blue Shield of Arizona,Blue Cross Blue Shield of Arizona,,,,,,,,,,,,,,,,,,
2012,S6875,PDP,PDP,QCC INS CO D/B/A AMERIHEALTH INS CO,Select Option,Independence Blue Cross,,,2,,,2,,,,1,2,4,,4,1,3,3,3
2012,S7694,PDP,PDP,ENVISION INSURANCE COMPANY,EnvisionRx Plus,Envision Insurance Company,4,4,2,,4,3,3,1,,2,2,2,5,3,3,1,1,2
2012,S7950,PDP,PDP,EXPRESS SCRIPTS INSURANCE CO.,Express Scripts Insurance Company,"Express Scripts, Inc.",,,5,2,,5,,,,,,,,3,3,5,5,5
2012,S8067,PDP,PDP,AVALON INSURANCE COMPANY,Avalon Insurance Company,Capital BlueCross,4,5,4,,5,3,4,5,,3,4,3,5,4,1,5,5,4
2012,S8841,PDP,PDP,"NMHC GROUP SOLUTION INSURANCE, INC.",NMHC Group Solutions,"SXC Health Solutions, Corp.",,,5,,,5,,,,,,,,5,5,5,5,5
2012,S9579,PDP,PDP,STONEBRIDGE LIFE INSURANCE COMPANY,Medicare GenerationRx (Employer PDP),Aegon N.V.,,,,,,,,,,,,,,,,,,
2013,E0654,PDP,Employer/Union Only Direct Contract PDP,IBT VOLUNTARY EMPLOYEE BENEFITS TRUST,TEAMStar Medicare Part D Prescription Drug Program,IBT Voluntary Employee Benefits Trust,,,5,,,5,5,,4,5,5,5,,4,2,3,3,2
2013,E2332,PDP,Employer/Union Only Direct Contract PDP,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION,National Rural Electric Cooperative Association,National Rural Electric Cooperative Association,,,1,,,5,5,,,3,4,4,,2,3,5,5,5
2013,E2630,PDP,Employer/Union Only Direct Contract PDP,C AND O EMPLOYEES HOSPITAL ASSOCIATION,C and O Employees Hospital Association,C & O Employees' Hospital Association,,,2,,,5,5,,3,5,5,5,,3,1,5,4,4
2013,E3014,PDP,Employer/Union Only Direct Contract PDP,PSERS HOP PROGRAM,Pennsylvania Public School Employees Retirement Sy,Commonwealth of PA Pub Schools Retirement System,,,4,5,,5,5,,1,5,5,5,,5,1,5,5,4
2013,E4744,PDP,Employer/Union Only Direct Contract PDP,MO DOT AND MSHP MEDICAL AND LIFE INS PLAN,MISSOURI DEPARTMENT OF TRANSPORTATION,Missouri  DOT/State Highway Patrol Med & Life Ins,,,2,,,5,5,,1,4,4,4,,3,3,5,4,4
2013,E6322,PDP,Employer/Union Only Direct Contract PDP,KENTUCKY RETIREMENT SYSTEM,Kentucky Retirement Systems,Kentucky Retirement Systems,,,3,3,,5,5,,1,4,4,4,,1,4,4,4,3
2013,E7316,PDP,Employer/Union Only Direct Contract PDP,UNION PACIFIC RAILROAD EMPLOYES HEALTH SYSTEMS,Union Pacific Railroad  Employes Health Systems,Union Pacific Railroad Employes Health Systems,,,5,,,5,5,,2,5,5,2,,4,1,1,2,1
2013,E7848,PDP,Employer/Union Only Direct Contract PDP,OKLAHOMA STATE AND EDUCATION EMP GRP INS BOARD,HealthChoice,State of Oklahoma,,,2,,,5,5,,3,2,4,4,,1,3,2,3,3
2013,H0028,MA-PD,Local CCP,"CHA HMO, INC.","CHA HMO, Inc.",Humana Inc.,,,,,,,,,,,,,,,,,,
2013,H0084,MA-PD,Local CCP,CARE IMPROVEMENT PLUS OF TEXAS INSURANCE COMPANY,Care Improvement Plus,"UnitedHealth Group, Inc.",5,5,1,,4,1,5,1,4,,1,2,4,2,1,2,1,1
2013,H0104,MA-PD,Local CCP,BLUE CROSS AND BLUE SHIELD OF ALABAMA,Blue Cross and Blue Shield of Alabama,BlueCross BlueShield of Alabama,3,1,4,4,4,4,4,3,5,4,2,4,4,3,2,3,3,2
2013,H0108,MA-PD,Local CCP,"HUMANA HEALTH PLAN OF CALIFORNIA, INC.","Humana Health Plan of California, Inc.",Humana Inc.,5,5,3,,5,1,4,2,4,3,4,1,3,3,5,3,3,3
